pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,masked_sql,real_sql
242,46,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DESCRIPTIVE_ATTRIBUTE_2, DESCRIPTIVE_ATTRIBUTE_3, DESCRIPTIVE_ATTRIBUTE_5 FROM T1 WHERE IDENTIFIER_PRIMARY_1 NOT IN (SELECT IDENTIFIER_REFERENCE_8 FROM T2)","SELECT gender_code, customer_first_name, customer_last_name FROM Customers WHERE customer_id NOT IN (SELECT customer_id FROM Orders)"
243,47,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2, T1.DESCRIPTIVE_ATTRIBUTE_3, T1.DESCRIPTIVE_ATTRIBUTE_5 FROM T1 LEFT JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_8 WHERE T2.IDENTIFIER_PRIMARY_7 IS NULL","SELECT Customers.gender_code, Customers.customer_first_name, Customers.customer_last_name FROM Customers LEFT JOIN Orders ON Customers.customer_id = Orders.customer_id WHERE Orders.order_id IS NULL"
244,48,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.DESCRIPTIVE_ATTRIBUTE_3, T1.CURRENCY_AMOUNT_4, T1.TEXT_FIELD_5 FROM T1 LEFT JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_12 GROUP BY T1.IDENTIFIER_PRIMARY_1 HAVING COUNT(T3.IDENTIFIER_PRIMARY_11) < 2","SELECT Products.product_id, Products.product_name, Products.product_price, Products.product_color FROM Products LEFT JOIN Order_Items ON Products.product_id = Order_Items.product_id GROUP BY Products.product_id HAVING COUNT(Order_Items.order_item_id) < 2"
245,52,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.DESCRIPTIVE_ATTRIBUTE_3, T1.CURRENCY_AMOUNT_4, COUNT(*) as frequency FROM T1 JOIN T5 ON T1.IDENTIFIER_PRIMARY_1 = T5.IDENTIFIER_REFERENCE_20 GROUP BY T1.IDENTIFIER_PRIMARY_1, T1.DESCRIPTIVE_ATTRIBUTE_3, T1.CURRENCY_AMOUNT_4 ORDER BY frequency DESC LIMIT 1","SELECT Products.product_id, Products.product_name, Products.product_price, COUNT(*) as frequency FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id GROUP BY Products.product_id, Products.product_name, Products.product_price ORDER BY frequency DESC LIMIT 1"
246,53,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.DESCRIPTIVE_ATTRIBUTE_3, T1.CURRENCY_AMOUNT_4 FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_8 JOIN T4 ON T2.IDENTIFIER_PRIMARY_7 = T4.IDENTIFIER_REFERENCE_17 GROUP BY T2.IDENTIFIER_PRIMARY_7 ORDER BY COUNT(*) DESC LIMIT 1","SELECT Products.product_id, Products.product_name, Products.product_price FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id JOIN Shipment_Items ON Order_Items.order_item_id = Shipment_Items.order_item_id GROUP BY Order_Items.order_item_id ORDER BY COUNT(*) DESC LIMIT 1"
247,54,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.IDENTIFIER_PRIMARY_7, SUM(T1.CURRENCY_AMOUNT_4) FROM T2 JOIN T3 ON T2.IDENTIFIER_PRIMARY_7 = T3.IDENTIFIER_REFERENCE_13 JOIN T1 ON T3.IDENTIFIER_REFERENCE_12 = T1.IDENTIFIER_PRIMARY_1 GROUP BY T2.IDENTIFIER_PRIMARY_7 ORDER BY SUM(T1.CURRENCY_AMOUNT_4) ASC LIMIT 1","SELECT Orders.order_id, SUM(Products.product_price) FROM Orders JOIN Order_Items ON Orders.order_id = Order_Items.order_id JOIN Products ON Order_Items.product_id = Products.product_id GROUP BY Orders.order_id ORDER BY SUM(Products.product_price) ASC LIMIT 1"
248,55,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.IDENTIFIER_REFERENCE_6, SUM(CAST(T2.DESCRIPTIVE_ATTRIBUTE_8 AS REAL)) as total_cost FROM T2 GROUP BY T2.IDENTIFIER_REFERENCE_6 ORDER BY total_cost ASC LIMIT 1","SELECT Order_Items.product_id, SUM(CAST(Order_Items.order_item_status_code AS REAL)) as total_cost FROM Order_Items GROUP BY Order_Items.product_id ORDER BY total_cost ASC LIMIT 1"
249,72,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T1.DESCRIPTIVE_ATTRIBUTE_3, T1.CURRENCY_AMOUNT_4, T1.TEXTUAL_CONTENT_6 FROM T1 JOIN T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_REFERENCE_18 JOIN T3 ON T4.IDENTIFIER_REFERENCE_19 = T3.IDENTIFIER_PRIMARY_13 JOIN T2 ON T3.IDENTIFIER_REFERENCE_14 = T2.IDENTIFIER_PRIMARY_7 WHERE T2.DESCRIPTIVE_ATTRIBUTE_8 = 'female'","SELECT DISTINCT Products.product_name, Products.product_price, Products.product_description FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id JOIN Orders ON Order_Items.order_id = Orders.order_id JOIN Customers ON Orders.customer_id = Customers.customer_id WHERE Customers.gender_code = 'female'"
250,73,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T1.DESCRIPTIVE_ATTRIBUTE_3, T1.CURRENCY_AMOUNT_4, T1.TEXTUAL_CONTENT_6 FROM T1 JOIN T2 ON T1.IDENTIFIER_CODE_2 = T2.IDENTIFIER_PRIMARY_7 WHERE T2.DESCRIPTIVE_ATTRIBUTE_8 = 'female'","SELECT DISTINCT Products.product_name, Products.product_price, Products.product_description FROM Products JOIN Customers ON Products.parent_product_id = Customers.customer_id WHERE Customers.gender_code = 'female'"
251,88,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT CURRENCY_AMOUNT_4, MEASUREMENT_VALUE_6 FROM T1 WHERE CURRENCY_AMOUNT_4 > (SELECT AVG(CURRENCY_AMOUNT_4) FROM T1)","SELECT product_price, product_size FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)"
252,89,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT CURRENCY_AMOUNT_4, MEASUREMENT_VALUE_6 FROM T1 WHERE CURRENCY_AMOUNT_4 > (SELECT AVG(CURRENCY_AMOUNT_4) FROM T1)","SELECT product_price, product_size FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)"
253,90,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT IDENTIFIER_PRIMARY_1) FROM T1 WHERE CURRENCY_AMOUNT_4 = 0 OR CURRENCY_AMOUNT_4 IS NULL,SELECT COUNT(DISTINCT product_id) FROM Products WHERE product_price = 0 OR product_price IS NULL
254,91,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T1 WHERE IDENTIFIER_PRIMARY_1 NOT IN (SELECT DISTINCT IDENTIFIER_REFERENCE_8 FROM T2),SELECT COUNT(*) FROM Products WHERE product_id NOT IN (SELECT DISTINCT product_id FROM Order_Items)
255,92,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T1 WHERE IDENTIFIER_PRIMARY_1 NOT IN (SELECT DISTINCT IDENTIFIER_REFERENCE_7 FROM T2),SELECT COUNT(*) FROM Customers WHERE customer_id NOT IN (SELECT DISTINCT customer_id FROM Customer_Payment_Methods)
256,93,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T1 WHERE IDENTIFIER_PRIMARY_1 NOT IN (SELECT IDENTIFIER_REFERENCE_7 FROM T2),SELECT COUNT(*) FROM Customers WHERE customer_id NOT IN (SELECT customer_id FROM Customer_Payment_Methods)
257,106,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DESCRIPTIVE_ATTRIBUTE_2, DESCRIPTIVE_ATTRIBUTE_4, DESCRIPTIVE_ATTRIBUTE_5 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_3 = ( SELECT DESCRIPTIVE_ATTRIBUTE_3 FROM T1 GROUP BY DESCRIPTIVE_ATTRIBUTE_3 ORDER BY COUNT(*) ASC LIMIT 1 )","SELECT gender_code, address_line_1, town_city FROM Customers WHERE email_address = ( SELECT email_address FROM Customers GROUP BY email_address ORDER BY COUNT(*) ASC LIMIT 1 )"
258,107,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DESCRIPTIVE_ATTRIBUTE_2, DESCRIPTIVE_ATTRIBUTE_4, DESCRIPTIVE_ATTRIBUTE_5 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_3 = ( SELECT DESCRIPTIVE_ATTRIBUTE_3 FROM T1 GROUP BY DESCRIPTIVE_ATTRIBUTE_3 ORDER BY COUNT(IDENTIFIER_PRIMARY_1) ASC LIMIT 1 )","SELECT gender_code, address_line_1, town_city FROM Customers WHERE email_address = ( SELECT email_address FROM Customers GROUP BY email_address ORDER BY COUNT(customer_id) ASC LIMIT 1 )"
259,118,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT TEXT_FIELD_4, TEXTUAL_CONTENT_6, MEASUREMENT_VALUE_5 FROM T1 WHERE CURRENCY_AMOUNT_3 < (SELECT MAX(CURRENCY_AMOUNT_3) FROM T1)","SELECT product_color, product_description, product_size FROM Products WHERE product_price < (SELECT MAX(product_price) FROM Products)"
260,119,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT MEASUREMENT_VALUE_5, TEXTUAL_CONTENT_6, TEXT_FIELD_4 FROM T1 WHERE CURRENCY_AMOUNT_3 < (SELECT MAX(CURRENCY_AMOUNT_3) FROM T1)","SELECT product_size, product_description, product_color FROM Products WHERE product_price < (SELECT MAX(product_price) FROM Products)"
261,125,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2, COUNT(*) as program_count FROM T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_13 GROUP BY T1.IDENTIFIER_PRIMARY_1, T1.DESCRIPTIVE_ATTRIBUTE_2 ORDER BY program_count DESC LIMIT 1","SELECT channel.Name, COUNT(*) as program_count FROM channel JOIN program ON channel.Channel_ID = program.Channel_ID GROUP BY channel.Channel_ID, channel.Name ORDER BY program_count DESC LIMIT 1"
262,126,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2, T1.TEXT_FIELD_3 FROM T1 WHERE T1.IDENTIFIER_PRIMARY_1 = ( SELECT T3.IDENTIFIER_REFERENCE_13 FROM T3 GROUP BY T3.IDENTIFIER_REFERENCE_13 ORDER BY COUNT(*) DESC LIMIT 1 )","SELECT channel.Name, channel.Analogue_terrestrial_channel FROM channel WHERE channel.Channel_ID = ( SELECT program.Channel_ID FROM program GROUP BY program.Channel_ID ORDER BY COUNT(*) DESC LIMIT 1 )"
263,130,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT T1.IDENTIFIER_PRIMARY_1) FROM T1 WHERE T1.IDENTIFIER_PRIMARY_1 NOT IN (SELECT DISTINCT T3.IDENTIFIER_REFERENCE_13 FROM T3),SELECT COUNT(DISTINCT channel.Channel_ID) FROM channel WHERE channel.Channel_ID NOT IN (SELECT DISTINCT program.Channel_ID FROM program)
264,132,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2, T1.TEXT_FIELD_3 FROM T1 WHERE T1.IDENTIFIER_PRIMARY_1 = ( SELECT T3.IDENTIFIER_REFERENCE_13 FROM T3 GROUP BY T3.IDENTIFIER_REFERENCE_13 ORDER BY COUNT(DISTINCT T3.IDENTIFIER_REFERENCE_12) DESC LIMIT 1 )","SELECT channel.Name, channel.Analogue_terrestrial_channel FROM channel WHERE channel.Channel_ID = ( SELECT program.Channel_ID FROM program GROUP BY program.Channel_ID ORDER BY COUNT(DISTINCT program.Director_ID) DESC LIMIT 1 )"
265,134,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_13 WHERE T1.IDENTIFIER_PRIMARY_1 IN ( SELECT T3.IDENTIFIER_REFERENCE_13 FROM T3 WHERE T3.CHRONOLOGICAL_MARKER_10 > 60 ) AND T1.IDENTIFIER_PRIMARY_1 IN ( SELECT T3.IDENTIFIER_REFERENCE_13 FROM T3 WHERE T3.CHRONOLOGICAL_MARKER_10 < 40 ),SELECT DISTINCT channel.Name FROM channel JOIN program ON channel.Channel_ID = program.Channel_ID WHERE channel.Channel_ID IN ( SELECT program.Channel_ID FROM program WHERE program.Start_Year > 60 ) AND channel.Channel_ID IN ( SELECT program.Channel_ID FROM program WHERE program.Start_Year < 40 )
266,181,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2 FROM T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_13 JOIN T2 ON T3.IDENTIFIER_PRIMARY_12 = T2.IDENTIFIER_PRIMARY_8 WHERE T1.IDENTIFIER_PRIMARY_1 IN ( SELECT T3.IDENTIFIER_REFERENCE_13 FROM T3 JOIN T2 ON T3.IDENTIFIER_PRIMARY_12 = T2.IDENTIFIER_PRIMARY_8 GROUP BY T3.IDENTIFIER_REFERENCE_13 HAVING COUNT(DISTINCT T2.IDENTIFIER_PRIMARY_8) > 2 ) OR T2.DESCRIPTIVE_ATTRIBUTE_9 = 'Jeff Gordon'","SELECT DISTINCT vehicle.Vehicle_ID, vehicle.Model FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE vehicle.Vehicle_ID IN ( SELECT vehicle_driver.Vehicle_ID FROM vehicle_driver JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID GROUP BY vehicle_driver.Vehicle_ID HAVING COUNT(DISTINCT driver.Driver_ID) > 2 ) OR driver.Name = 'Jeff Gordon'"
267,182,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2 FROM T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_13 JOIN T2 ON T3.IDENTIFIER_PRIMARY_12 = T2.IDENTIFIER_PRIMARY_8 WHERE T2.DESCRIPTIVE_ATTRIBUTE_9 = 'Jeff Gordon' OR T1.IDENTIFIER_PRIMARY_1 IN ( SELECT T3.IDENTIFIER_REFERENCE_13 FROM T3 JOIN T2 ON T3.IDENTIFIER_PRIMARY_12 = T2.IDENTIFIER_PRIMARY_8 GROUP BY T3.IDENTIFIER_REFERENCE_13 HAVING COUNT(DISTINCT T2.IDENTIFIER_PRIMARY_8) > 2 )","SELECT DISTINCT vehicle.Vehicle_ID, vehicle.Model FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driver.Name = 'Jeff Gordon' OR vehicle.Vehicle_ID IN ( SELECT vehicle_driver.Vehicle_ID FROM vehicle_driver JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID GROUP BY vehicle_driver.Vehicle_ID HAVING COUNT(DISTINCT driver.Driver_ID) > 2 )"
268,191,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T2 WHERE IDENTIFIER_PRIMARY_8 NOT IN (SELECT DISTINCT IDENTIFIER_REFERENCE_13 FROM T3),SELECT COUNT(*) FROM driver WHERE Driver_ID NOT IN (SELECT DISTINCT Vehicle_ID FROM vehicle_driver)
269,192,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T2 WHERE IDENTIFIER_PRIMARY_8 NOT IN (SELECT DISTINCT IDENTIFIER_REFERENCE_13 FROM T3),SELECT COUNT(*) FROM driver WHERE Driver_ID NOT IN (SELECT DISTINCT Vehicle_ID FROM vehicle_driver)
270,251,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DESCRIPTIVE_ATTRIBUTE_2 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_3 = 'hardware' AND CURRENCY_AMOUNT_4 > (SELECT AVG(CURRENCY_AMOUNT_4) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_3 = 'hardware'),SELECT product_type_code FROM Products WHERE product_name = 'hardware' AND product_price > (SELECT AVG(product_price) FROM Products WHERE product_name = 'hardware')
271,252,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DESCRIPTIVE_ATTRIBUTE_2 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_3 = 'Hardware' AND CURRENCY_AMOUNT_4 > (SELECT AVG(CURRENCY_AMOUNT_4) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_3 = 'Hardware'),SELECT product_type_code FROM Products WHERE product_name = 'Hardware' AND product_price > (SELECT AVG(product_price) FROM Products WHERE product_name = 'Hardware')
272,295,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.DESCRIPTIVE_ATTRIBUTE_4, T1.DESCRIPTIVE_ATTRIBUTE_5, T1.DESCRIPTIVE_ATTRIBUTE_6 FROM T1 WHERE T1.IDENTIFIER_PRIMARY_1 = (SELECT T2.IDENTIFIER_REFERENCE_8 FROM T2 GROUP BY T2.IDENTIFIER_REFERENCE_8 ORDER BY COUNT(*) DESC LIMIT 1)","SELECT Customers.customer_id, Customers.customer_name, Customers.customer_phone, Customers.customer_email FROM Customers WHERE Customers.customer_id = (SELECT Customer_Orders.customer_id FROM Customer_Orders GROUP BY Customer_Orders.customer_id ORDER BY COUNT(*) DESC LIMIT 1)"
273,296,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.DESCRIPTIVE_ATTRIBUTE_4, T1.DESCRIPTIVE_ATTRIBUTE_5, T1.DESCRIPTIVE_ATTRIBUTE_6 FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_8 GROUP BY T1.IDENTIFIER_PRIMARY_1 ORDER BY count(*) DESC LIMIT 1","SELECT Customers.customer_id, Customers.customer_name, Customers.customer_phone, Customers.customer_email FROM Customers JOIN Customer_Orders ON Customers.customer_id = Customer_Orders.customer_id GROUP BY Customers.customer_id ORDER BY count(*) DESC LIMIT 1"
274,301,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T1 WHERE IDENTIFIER_PRIMARY_1 NOT IN (SELECT DISTINCT IDENTIFIER_REFERENCE_8 FROM T2),SELECT COUNT(*) FROM Customers WHERE customer_id NOT IN (SELECT DISTINCT customer_id FROM Customer_Orders)
275,302,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T1 WHERE IDENTIFIER_PRIMARY_1 NOT IN (SELECT DISTINCT IDENTIFIER_REFERENCE_8 FROM T2),SELECT COUNT(*) FROM Customers WHERE customer_id NOT IN (SELECT DISTINCT customer_id FROM Customer_Orders)
276,313,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.CHRONOLOGICAL_MARKER_7, T2.IDENTIFIER_PRIMARY_5 FROM T2 WHERE IDENTIFIER_PRIMARY_5 IN ( SELECT IDENTIFIER_REFERENCE_10 FROM T3 WHERE CAST(MEASUREMENT_VALUE_12 AS INTEGER) > 6 ) OR IDENTIFIER_PRIMARY_5 IN ( SELECT IDENTIFIER_REFERENCE_10 FROM T3 GROUP BY IDENTIFIER_REFERENCE_10 HAVING COUNT(*) > 3 )","SELECT Customer_Orders.order_date, Customer_Orders.order_id FROM Customer_Orders WHERE order_id IN ( SELECT order_id FROM Order_Items WHERE CAST(order_quantity AS INTEGER) > 6 ) OR order_id IN ( SELECT order_id FROM Order_Items GROUP BY order_id HAVING COUNT(*) > 3 )"
277,314,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T2.IDENTIFIER_PRIMARY_5, T2.CHRONOLOGICAL_MARKER_7 FROM T2 JOIN T3 ON T2.IDENTIFIER_PRIMARY_5 = T3.IDENTIFIER_REFERENCE_10 WHERE T3.MEASUREMENT_VALUE_12 > 6 OR T2.IDENTIFIER_PRIMARY_5 IN ( SELECT IDENTIFIER_REFERENCE_10 FROM T3 GROUP BY IDENTIFIER_REFERENCE_10 HAVING COUNT(DISTINCT IDENTIFIER_REFERENCE_11) > 3 )","SELECT DISTINCT Customer_Orders.order_id, Customer_Orders.order_date FROM Customer_Orders JOIN Order_Items ON Customer_Orders.order_id = Order_Items.order_id WHERE Order_Items.order_quantity > 6 OR Customer_Orders.order_id IN ( SELECT order_id FROM Order_Items GROUP BY order_id HAVING COUNT(DISTINCT product_id) > 3 )"
278,337,region_building,region_building,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.LOCATION_ATTRIBUTE_9 FROM T1 JOIN T2 ON T1.IDENTIFIER_REFERENCE_2 = T2.IDENTIFIER_PRIMARY_7 GROUP BY T1.IDENTIFIER_REFERENCE_2 ORDER BY COUNT(*) DESC LIMIT 1,SELECT region.Capital FROM building JOIN region ON building.Region_ID = region.Region_ID GROUP BY building.Region_ID ORDER BY COUNT(*) DESC LIMIT 1
279,338,region_building,region_building,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.LOCATION_ATTRIBUTE_9 FROM T2 WHERE T2.IDENTIFIER_PRIMARY_7 = (SELECT T2.IDENTIFIER_PRIMARY_7 FROM T1 JOIN T2 ON T1.IDENTIFIER_REFERENCE_2 = T2.IDENTIFIER_PRIMARY_7 GROUP BY T2.IDENTIFIER_PRIMARY_7 ORDER BY COUNT(*) DESC LIMIT 1),SELECT region.Capital FROM region WHERE region.Region_ID = (SELECT region.Region_ID FROM building JOIN region ON building.Region_ID = region.Region_ID GROUP BY region.Region_ID ORDER BY COUNT(*) DESC LIMIT 1)
280,365,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T5.* FROM T5 JOIN T3 ON T5.IDENTIFIER_REFERENCE_16 = T3.IDENTIFIER_PRIMARY_5 GROUP BY T5.IDENTIFIER_PRIMARY_15 ORDER BY COUNT(T5.IDENTIFIER_PRIMARY_15) DESC LIMIT 1,SELECT Analytical_Layer.* FROM Analytical_Layer JOIN Customers_and_Services ON Analytical_Layer.Customers_and_Services_ID = Customers_and_Services.Customers_and_Services_ID GROUP BY Analytical_Layer.Analytical_ID ORDER BY COUNT(Analytical_Layer.Analytical_ID) DESC LIMIT 1
281,366,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.* FROM T1 WHERE T1.IDENTIFIER_PRIMARY_1 = (SELECT T4.IDENTIFIER_REFERENCE_12 FROM T4 GROUP BY T4.IDENTIFIER_REFERENCE_12 ORDER BY COUNT(*) DESC LIMIT 1),SELECT Services.* FROM Services WHERE Services.Service_ID = (SELECT Customer_Interactions.Service_ID FROM Customer_Interactions GROUP BY Customer_Interactions.Service_ID ORDER BY COUNT(*) DESC LIMIT 1)
282,367,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.TEXT_FIELD_2 FROM T1 JOIN T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_REFERENCE_12 GROUP BY T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2 ORDER BY COUNT(DISTINCT T4.IDENTIFIER_REFERENCE_11) DESC LIMIT 1","SELECT Services.Service_Details FROM Services JOIN Customer_Interactions ON Services.Service_ID = Customer_Interactions.Service_ID GROUP BY Services.Service_ID, Services.Service_Details ORDER BY COUNT(DISTINCT Customer_Interactions.Customer_ID) DESC LIMIT 1"
283,368,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2, COUNT(DISTINCT T4.IDENTIFIER_REFERENCE_11) as service_types_count FROM T1 JOIN T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_REFERENCE_12 GROUP BY T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_2 ORDER BY service_types_count DESC LIMIT 1","SELECT Services.Service_ID, Services.Service_Details, COUNT(DISTINCT Customer_Interactions.Customer_ID) as service_types_count FROM Services JOIN Customer_Interactions ON Services.Service_ID = Customer_Interactions.Service_ID GROUP BY Services.Service_ID, Services.Service_Details ORDER BY service_types_count DESC LIMIT 1"
284,371,government_shift,government_shift,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T5.IDENTIFIER_PRIMARY_15, T5.IDENTIFIER_REFERENCE_16, T5.TEXT_FIELD_17, T5.DESCRIPTIVE_ATTRIBUTE_18 FROM T5 WHERE T5.IDENTIFIER_REFERENCE_16 IN ( SELECT T3.IDENTIFIER_PRIMARY_5 FROM T3 GROUP BY T3.IDENTIFIER_PRIMARY_5 HAVING COUNT(*) = ( SELECT COUNT(*) FROM T3 GROUP BY T3.IDENTIFIER_PRIMARY_5 ORDER BY COUNT(*) ASC LIMIT 1 ) )","SELECT Analytical_Layer.Analytical_ID, Analytical_Layer.Customers_and_Services_ID, Analytical_Layer.Pattern_Recognition, Analytical_Layer.Analytical_Layer_Type_Code FROM Analytical_Layer WHERE Analytical_Layer.Customers_and_Services_ID IN ( SELECT Customers_and_Services.Customers_and_Services_ID FROM Customers_and_Services GROUP BY Customers_and_Services.Customers_and_Services_ID HAVING COUNT(*) = ( SELECT COUNT(*) FROM Customers_and_Services GROUP BY Customers_and_Services.Customers_and_Services_ID ORDER BY COUNT(*) ASC LIMIT 1 ) )"
