pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,masked_sql,real_sql
306,463,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,"SELECT T1.C2 , T1.C3 FROM T1 AS T1 JOIN T2 AS T2 ON T2.C5 = T1.C1 GROUP BY T1.C1 HAVING count(*) = (SELECT count(*) FROM T2 GROUP BY C5 ORDER BY count(*) DESC LIMIT 1)","SELECT Students.bio_data , Students.student_details FROM Students AS Students JOIN Transcripts AS Transcripts ON Transcripts.student_id = Students.student_id GROUP BY Students.student_id HAVING count(*) = (SELECT count(*) FROM Transcripts GROUP BY student_id ORDER BY count(*) DESC LIMIT 1)"
307,464,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,"SELECT T1.C2 , T1.C3 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C5 GROUP BY T2.C5 ORDER BY COUNT(T2.C5) DESC LIMIT 1","SELECT Students.bio_data , Students.student_details FROM Students AS Students JOIN Transcripts AS Transcripts ON Students.student_id = Transcripts.student_id GROUP BY Transcripts.student_id ORDER BY COUNT(Transcripts.student_id) DESC LIMIT 1"
308,467,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,3,False,"SELECT T1.C1 , T3.C7 , T3.C8 FROM T1 AS T1 JOIN T2 AS T2 ON T2.C5 = T1.C1 JOIN T6 AS T6 ON T6.C14 = T3.C7 GROUP BY T3.C7 ORDER BY COUNT(T3.C7) DESC LIMIT 1","SELECT Students.student_id , Ref_Event_Types.event_type_code , Ref_Event_Types.event_type_description FROM Students AS Students JOIN Behaviour_Monitoring AS Behaviour_Monitoring ON Behaviour_Monitoring.student_id = Students.student_id JOIN Student_Events AS Student_Events ON Student_Events.event_type_code = Ref_Event_Types.event_type_code GROUP BY Ref_Event_Types.event_type_code ORDER BY COUNT(Ref_Event_Types.event_type_code) DESC LIMIT 1"
309,468,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,"SELECT T11.C38, T11.C39, count(*) FROM T11 GROUP BY T11.C38 ORDER BY count(*) DESC LIMIT 1","SELECT Detention.detention_type_code, Detention.student_id, count(*) FROM Detention GROUP BY Detention.detention_type_code ORDER BY count(*) DESC LIMIT 1"
310,471,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,SELECT COUNT(T1.C1) FROM T1 WHERE T1.C1 NOT IN (SELECT T4.C17 FROM T4),SELECT COUNT(Students.student_id) FROM Students WHERE Students.student_id NOT IN (SELECT Achievements.student_id FROM Achievements)
311,472,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,SELECT COUNT(T1.C1) FROM T1 AS T1 JOIN T6 AS T2 ON T1.C1 = T2.C19 LEFT JOIN T4 AS T3 ON T1.C1 = T3.C9 WHERE T3.C12 IS NULL,SELECT COUNT(Students.student_id) FROM Students AS Students JOIN Achievements AS Ref_Achievement_Type ON Students.student_id = Ref_Achievement_Type.student_id LEFT JOIN Student_Loans AS Teachers ON Students.student_id = Teachers.student_id WHERE Teachers.other_details IS NULL
312,489,cre_Students_Information_Systems,vehicle_rent,vehicle_rent,False,False,0,True,"SELECT T2.C6, T2.C7 FROM T4 AS T1 JOIN T2 ON T1.C20 = T2.C5 GROUP BY T2.C6 ORDER BY count(*) ASC LIMIT 1","SELECT Discount.name, Discount.membership_credit FROM Renting_history AS Customers JOIN Discount ON Customers.discount_id = Discount.id GROUP BY Discount.name ORDER BY count(*) ASC LIMIT 1"
313,490,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,"SELECT T4.C7 , T4.C8 FROM T4 JOIN T5 ON T4.C7 = T5.C10 GROUP BY T4.C7 ORDER BY COUNT(T4.C7) LIMIT 1","SELECT Ref_Detention_Type.detention_type_code , Ref_Detention_Type.detention_type_description FROM Ref_Detention_Type JOIN Detention ON Ref_Detention_Type.detention_type_code = Detention.detention_type_code GROUP BY Ref_Detention_Type.detention_type_code ORDER BY COUNT(Ref_Detention_Type.detention_type_code) LIMIT 1"
314,491,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,"SELECT T1.C2, T1.C3, T2.C5, T2.C6, T2.C7 FROM T1 INNER JOIN T2 ON T1.C1 = T2.C5 WHERE T2.C5 > ( SELECT AVG(C5) FROM T2 )","SELECT Students.bio_data, Students.student_details, Transcripts.student_id, Transcripts.date_of_transcript, Transcripts.transcript_details FROM Students INNER JOIN Transcripts ON Students.student_id = Transcripts.student_id WHERE Transcripts.student_id > ( SELECT AVG(student_id) FROM Transcripts )"
315,492,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,"SELECT T1.C2, T1.C3, T3.C11 FROM T1 INNER JOIN T3 ON T1.C1 = T3.C9 INNER JOIN T2 ON T1.C1 = T2.C5 WHERE T2.C5 = ( SELECT T2.C5 FROM T2 GROUP BY T2.C5 ORDER BY AVG(T2.C5) DESC LIMIT 1 ) AND T2.C5 > ( SELECT AVG(C5) FROM T2 )","SELECT Students.bio_data, Students.student_details, Student_Loans.amount_of_loan FROM Students INNER JOIN Student_Loans ON Students.student_id = Student_Loans.student_id INNER JOIN Transcripts ON Students.student_id = Transcripts.student_id WHERE Transcripts.student_id = ( SELECT Transcripts.student_id FROM Transcripts GROUP BY Transcripts.student_id ORDER BY AVG(Transcripts.student_id) DESC LIMIT 1 ) AND Transcripts.student_id > ( SELECT AVG(student_id) FROM Transcripts )"
316,499,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,SELECT T3.C9 FROM T3 INNER JOIN T5 ON T3.C8 = T5.C17 INNER JOIN T1 ON T5.C16 = T1.C1 INNER JOIN T2 ON T1.C1 = T2.C5 WHERE T2.C6 = ( SELECT MIN(C6) FROM T2 ),SELECT Teachers.teacher_details FROM Teachers INNER JOIN Classes ON Teachers.teacher_id = Classes.teacher_id INNER JOIN Students ON Classes.student_id = Students.student_id INNER JOIN Transcripts ON Students.student_id = Transcripts.student_id WHERE Transcripts.date_of_transcript = ( SELECT MIN(date_of_transcript) FROM Transcripts )
317,500,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,"SELECT T3.C9, T3.C10, T3.C11, T3.C12 FROM T3 JOIN T1 ON T3.C10 = T1.C1 JOIN T2 ON T2.C5 = T1.C1 WHERE T2.C6 = (SELECT MIN(C6) FROM T2)","SELECT Student_Events.event_type_code, Student_Events.student_id, Student_Events.event_date, Student_Events.other_details FROM Student_Events JOIN Students ON Student_Events.student_id = Students.student_id JOIN Transcripts ON Transcripts.student_id = Students.student_id WHERE Transcripts.date_of_transcript = (SELECT MIN(date_of_transcript) FROM Transcripts)"
318,507,cre_Students_Information_Systems,cre_Students_Information_Systems,cre_Students_Information_Systems,True,False,0,True,"SELECT T5.C12, T5.C13 FROM T5 INNER JOIN T8 ON T5.C12 = T8.C23 INNER JOIN T1 ON T8.C24 = T1.C1 GROUP BY T5.C12 ORDER BY COUNT(T1.C1) DESC LIMIT 1","SELECT Ref_Address_Types.address_type_code, Ref_Address_Types.address_type_description FROM Ref_Address_Types INNER JOIN Students_Addresses ON Ref_Address_Types.address_type_code = Students_Addresses.address_type_code INNER JOIN Students ON Students_Addresses.student_id = Students.student_id GROUP BY Ref_Address_Types.address_type_code ORDER BY COUNT(Students.student_id) DESC LIMIT 1"
319,508,cre_Students_Information_Systems,customers_and_orders,customers_and_orders,False,False,0,True,"SELECT T2.C6, T2.C5 FROM T2 WHERE C5 IN ( SELECT C8 FROM T3 GROUP BY C8 ORDER BY COUNT(*) DESC LIMIT 1 )","SELECT Addresses.address_details, Addresses.address_id FROM Addresses WHERE address_id IN ( SELECT address_id FROM Customers GROUP BY address_id ORDER BY COUNT(*) DESC LIMIT 1 )"
